type,id,project_id,submitter_id,aliquot_container,clinical_or_contrived,hours_to_freezer_lower,hours_to_freezer_upper,preservation_method,storage_temperature,aliquot_quantity,aliquot_volume,contrivance_method,methanol_added,samples.id#1,samples.submitter_id#1
aliquot,774605f2-6648-4af8-9097-313409d8ee1e,bpa-Sysmex_P0001_T1,059_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,0be8a69e-00c0-4f27-ad6c-1761b937344a,059_sample_Streck_3d_storage_RT_agitation
aliquot,2c0b3ce8-a80f-4502-bf1d-f99c5cc2d62e,bpa-Sysmex_P0001_T1,060_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,b43fb54c-0b9c-4ee0-a88d-319ace203a80,060_sample_Streck_5d_storage_RT
aliquot,5aa7adb7-4988-470e-92ca-e4bd37b6c2bf,bpa-Sysmex_P0001_T1,134_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,3e00b918-b03b-4046-9cb6-e1dad33f6a4c,134_sample_Streck_3d_storage_RT_agitation
aliquot,4982a61a-38fc-441d-8b4a-f2c008b8dc28,bpa-Sysmex_P0001_T1,135_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,e4d54219-5e4f-40d2-8612-01bd1a624409,135_sample_Streck_5d_storage_RT
aliquot,a252ec73-ac27-4908-b060-b63f6a0b4c36,bpa-Sysmex_P0001_T1,136_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,084d86b3-fbe8-4572-a4d0-a9a11d9f270a,136_sample_K2EDTA_2h_storage_RT
aliquot,c00b6aed-29ce-409d-8844-01c1ffc3373b,bpa-Sysmex_P0001_T1,137_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,fd0b3688-a90d-403d-bf5d-59fc4c1db002,137_sample_Streck_2h_storage_RT
aliquot,3d09c20c-6be0-46b0-bfaf-09ce34ccb8e4,bpa-Sysmex_P0001_T1,138_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,9233886a-bb8f-4f13-9894-c21b3090ea18,138_sample_Streck_3d_storage_RT
aliquot,9ae0ef85-41a8-4dee-8a77-0eed1cb235bb,bpa-Sysmex_P0001_T1,139_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,719e46ed-b469-4a36-aa16-6442adb6d41e,139_sample_Streck_3d_storage_RT_agitation
aliquot,535aaa0e-5ee6-477e-8436-e2a74a99fbb5,bpa-Sysmex_P0001_T1,140_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,dca1d400-463e-4ea4-a0fc-30716fd20ca8,140_sample_Streck_5d_storage_RT
aliquot,2085c028-3936-48cb-a1bd-0fead0eef391,bpa-Sysmex_P0001_T1,141_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d69400f8-0f37-4d0e-b34b-f288b7a8a8fd,141_sample_K2EDTA_2h_storage_RT
aliquot,2d34b6c3-082a-4ba8-912f-327976341098,bpa-Sysmex_P0001_T1,142_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,ef8ee4d8-0c8b-4ebb-8487-d9a96a48d622,142_sample_Streck_2h_storage_RT
aliquot,c93513d7-0487-4d8b-925f-fe5c279b0768,bpa-Sysmex_P0001_T1,014_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,0fd618de-5bb9-4040-a6f4-9510209d56a5,014_sample_Streck_3d_storage_RT_agitation
aliquot,68918f92-2587-47ea-ad9c-00d9f8bee7ec,bpa-Sysmex_P0001_T1,015_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,4bc24126-cda5-4cc9-a691-17cc61fdc39a,015_sample_Streck_5d_storage_RT
aliquot,33198cc5-e480-4a0a-8834-10e616f5bae0,bpa-Sysmex_P0001_T1,016_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,dd61d4e7-0c24-4277-b051-9f7220d31d3d,016_sample_K2EDTA_2h_storage_RT
aliquot,1410eb49-d0b6-40b1-86fa-c89ac07e8d83,bpa-Sysmex_P0001_T1,017_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,e49c5df0-c0ac-41f7-a95b-09068e638b20,017_sample_Streck_2h_storage_RT
aliquot,3d5f6020-558d-4260-928e-16d58a835200,bpa-Sysmex_P0001_T1,018_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,9127fef8-6da2-4775-ac7b-172bd9c84ce3,018_sample_Streck_3d_storage_RT
aliquot,6bbede3d-ce84-4e1c-b989-28049b80e819,bpa-Sysmex_P0001_T1,019_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,de61ebb0-4aea-417a-b331-f967dd41636d,019_sample_Streck_3d_storage_RT_agitation
aliquot,2b29c3f9-9475-4344-a826-424194a47f2d,bpa-Sysmex_P0001_T1,020_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,90958ab5-ac59-4bb1-8da3-360c4c7e34f7,020_sample_Streck_5d_storage_RT
aliquot,0b662034-e797-4a01-b655-74725b3e3feb,bpa-Sysmex_P0001_T1,021_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,3fe33fe7-ec38-4b4a-aaf3-412644136859,021_sample_K2EDTA_2h_storage_RT
aliquot,43e58118-9855-48d3-ae57-858c66f7f62b,bpa-Sysmex_P0001_T1,022_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,c57e73ec-b7ff-49dc-8c95-20f7d1b76e40,022_sample_Streck_2h_storage_RT
aliquot,43a693b7-f70b-49d5-9631-ca186632b3f8,bpa-Sysmex_P0001_T1,023_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,379a9d5b-e05b-420c-9d1d-05c23dea604a,023_sample_Streck_3d_storage_RT
aliquot,5a250762-5ccd-4baa-b1c0-ab4c56e029e7,bpa-Sysmex_P0001_T1,024_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,662fe0c6-a788-4529-9189-332e45ecf2f2,024_sample_Streck_3d_storage_RT_agitation
aliquot,11165042-13a4-450f-8406-530baf66adcc,bpa-Sysmex_P0001_T1,025_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,061d3a1e-a0ec-44ae-8b2c-b384c069b59e,025_sample_Streck_5d_storage_RT
aliquot,a5c95456-02fb-4695-9139-1083a21455d8,bpa-Sysmex_P0001_T1,026_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,cd35095d-1c00-498d-a272-3a0b49a44e24,026_sample_K2EDTA_2h_storage_RT
aliquot,258151a6-3a58-4ad9-b161-346ba476a99a,bpa-Sysmex_P0001_T1,027_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,b3dd9880-e60f-46dd-b578-ce5f0739e4d1,027_sample_Streck_2h_storage_RT
aliquot,d79a3845-7b70-4983-9ef5-8bb66e245377,bpa-Sysmex_P0001_T1,075_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,6ef63d86-5649-4ec2-9a82-e691302021fe,075_sample_Streck_5d_storage_RT
aliquot,6be44307-4aa2-46a2-bbe5-20d3e068ca97,bpa-Sysmex_P0001_T1,076_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,648a8d78-1a58-4ff0-b925-2685578d0e2a,076_sample_K2EDTA_2h_storage_RT
aliquot,67464fb4-82e8-4865-ad87-a4fe885802e9,bpa-Sysmex_P0001_T1,077_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,73285e0f-956c-4745-b854-3f4ca94b9e03,077_sample_Streck_2h_storage_RT
aliquot,8775b196-d124-4862-9ac6-98fed900b70e,bpa-Sysmex_P0001_T1,078_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,898f21c7-f220-48ef-be63-c09cc38f2cc2,078_sample_Streck_3d_storage_RT
aliquot,73907a38-05e5-40ae-968f-5ecd41c6913b,bpa-Sysmex_P0001_T1,079_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,d8c00fb2-fce6-4540-940d-e9787acc0c77,079_sample_Streck_3d_storage_RT_agitation
aliquot,63915830-bd4c-4fd6-a932-d7641a391931,bpa-Sysmex_P0001_T1,080_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,3ffc06f3-6b03-47b2-9257-5075311f3803,080_sample_Streck_5d_storage_RT
aliquot,fe9e9fe8-9c69-415b-97cf-fb0c8f472da3,bpa-Sysmex_P0001_T1,081_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,895ccf73-e2d8-4537-9512-da42bdd0f562,081_sample_K2EDTA_2h_storage_RT
aliquot,817a7ee8-2952-40fd-a7eb-1a4f03b85e36,bpa-Sysmex_P0001_T1,082_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,7974a8f3-c33f-4d28-8d43-12a0ce7a4c05,082_sample_Streck_2h_storage_RT
aliquot,77c4a06a-6e47-483c-a8a5-3dfe31298342,bpa-Sysmex_P0001_T1,083_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,8be33c00-3824-4bf3-bf89-547bf59b4392,083_sample_Streck_3d_storage_RT
aliquot,7e7a1507-739c-4ce6-b627-8e7d70ed2e9d,bpa-Sysmex_P0001_T1,084_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,d89aa5b2-fbd1-4fb8-a934-11bcae83d660,084_sample_Streck_3d_storage_RT_agitation
aliquot,32bfc02b-5101-48f4-8ff3-e0afc6de2997,bpa-Sysmex_P0001_T1,085_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,22239822-731b-4b71-949c-280d95d3ca24,085_sample_Streck_5d_storage_RT
aliquot,05c06bf6-a419-4eb9-bb50-a22314cd6319,bpa-Sysmex_P0001_T1,086_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,05a202b9-f60e-4617-8a77-2661f789f95d,086_sample_K2EDTA_2h_storage_RT
aliquot,a0160ce3-c03f-49ef-b2dd-242025e83e5c,bpa-Sysmex_P0001_T1,087_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,bed35c46-b2d7-46b0-a65f-ef63269306f4,087_sample_Streck_2h_storage_RT
aliquot,1d1c1507-167a-49c1-a803-fa4f9b74d6d1,bpa-Sysmex_P0001_T1,088_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,4da340f1-bcde-49e6-9d1c-a540fc5f20db,088_sample_Streck_3d_storage_RT
aliquot,2f06826a-8374-4511-b3c2-76de4ecf81fc,bpa-Sysmex_P0001_T1,165_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,f9a8bc8b-80d3-4b84-9723-e7f8b3a2fb3d,165_sample_Streck_5d_storage_RT
aliquot,17b038ed-6b79-4ca4-88b6-d5fe1a188c71,bpa-Sysmex_P0001_T1,166_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d627de3b-72ca-44cc-a04a-624583508971,166_sample_K2EDTA_2h_storage_RT
aliquot,a4c66191-7c71-473b-b39a-9856cb3217a3,bpa-Sysmex_P0001_T1,167_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,44881c05-b2c4-4b55-8604-11833ca77218,167_sample_Streck_2h_storage_RT
aliquot,f9633a18-e9d1-400c-9483-a7cd4ceae2b2,bpa-Sysmex_P0001_T1,168_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,25f8c80b-c6fe-49eb-ad0d-83f7e8714f30,168_sample_Streck_3d_storage_RT
aliquot,386bf972-5faa-4237-95a3-55321508f9ea,bpa-Sysmex_P0001_T1,169_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,fa4f3acf-692c-4efb-a55f-2961a357ddff,169_sample_Streck_3d_storage_RT_agitation
aliquot,1acffb74-7de6-4844-a30d-d3f82f16e4ff,bpa-Sysmex_P0001_T1,170_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,53663dd4-ac22-4391-a75c-3b22e7617197,170_sample_Streck_5d_storage_RT
aliquot,14f59c0f-2f07-4de8-9bf8-1cb2dcab47d6,bpa-Sysmex_P0001_T1,171_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,084b9b23-fa16-4447-bdcb-c240049b0ffa,171_sample_K2EDTA_2h_storage_RT
aliquot,3ed244e0-838a-44bf-9651-cf297d776c9c,bpa-Sysmex_P0001_T1,172_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,f8bc8b0c-5283-46cb-84da-d7c96d1d397e,172_sample_Streck_2h_storage_RT
aliquot,8862a382-f8f8-4d78-bfb4-a3531d8e3008,bpa-Sysmex_P0001_T1,173_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,5104becc-e114-4ef1-9bfa-49796d1b8dbc,173_sample_Streck_3d_storage_RT
aliquot,c89b7d93-7c57-48cd-9c0b-94c8e7c66dcf,bpa-Sysmex_P0001_T1,174_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,22941717-0b0d-4505-8dc8-74eff862e8be,174_sample_Streck_3d_storage_RT_agitation
aliquot,1ed37968-91ec-4b67-9e17-1ccf72b97db4,bpa-Sysmex_P0001_T1,175_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,e03a6656-5911-45b8-ae7c-3bf3b5787710,175_sample_Streck_5d_storage_RT
aliquot,27d33ca8-5539-4c44-9633-c8ec66a5fbd4,bpa-Sysmex_P0001_T1,176_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,92061c42-ba2d-4557-b9cc-72861896ae22,176_sample_K2EDTA_2h_storage_RT
aliquot,1c01dd58-77c1-45d8-ad08-caf020b4560c,bpa-Sysmex_P0001_T1,177_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d1aa3a59-a314-48c3-9fd9-82f448dc4375,177_sample_Streck_2h_storage_RT
aliquot,7997fd9b-456e-47c0-9fa5-b589bf9e5c8c,bpa-Sysmex_P0001_T1,178_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,02c13b5b-eb38-4c7b-a167-f53167456c0d,178_sample_Streck_3d_storage_RT
aliquot,210f2b94-cf7a-4874-9754-b1b3378bc0e0,bpa-Sysmex_P0001_T1,028_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,9c1a354c-6b18-4908-aab2-a4620732cee9,028_sample_Streck_3d_storage_RT
aliquot,bc08fb22-13e3-45c5-a469-59f2591cf72c,bpa-Sysmex_P0001_T1,029_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,61b61d5f-a3b6-4196-93c1-bb15661f0ccb,029_sample_Streck_3d_storage_RT_agitation
aliquot,fa02d29b-da19-4bab-8849-cc1ad801b320,bpa-Sysmex_P0001_T1,030_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,49b2c672-9e58-4d7f-a626-56929d1b3a14,030_sample_Streck_5d_storage_RT
aliquot,7e57afe4-9ef2-4820-8612-2035b8b35631,bpa-Sysmex_P0001_T1,143_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,ba8dd38a-94b5-44fd-a217-3f4763b00c47,143_sample_Streck_3d_storage_RT
aliquot,b617dde6-a58e-446e-8a49-aaab45bd5137,bpa-Sysmex_P0001_T1,144_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,b89b6ca9-ea3a-4b3d-9703-c5054ca01d1d,144_sample_Streck_3d_storage_RT_agitation
aliquot,5fa196be-369b-4fe8-a883-a41fb3d7e5db,bpa-Sysmex_P0001_T1,089_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,0a203486-66cc-4d27-9621-f268409cd33d,089_sample_Streck_3d_storage_RT_agitation
aliquot,7a7b3938-dbe2-4305-922a-ac61c1b85d42,bpa-Sysmex_P0001_T1,090_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,a7e7a615-2748-4c40-86e9-f181b4db4973,090_sample_Streck_5d_storage_RT
aliquot,f246508b-1a13-4c6b-a754-495a84ebfd08,bpa-Sysmex_P0001_T1,145_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,53f5be46-6238-46cd-8e43-d3d50f3d788e,145_sample_Streck_5d_storage_RT
aliquot,8a585fa6-cc99-4d8d-9766-3470747d4a18,bpa-Sysmex_P0001_T1,146_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,fc980cb1-d2b0-4c8f-b397-80bd88e5fa5a,146_sample_K2EDTA_2h_storage_RT
aliquot,ba42a38c-7e19-4c8c-8dea-fbb73bb62594,bpa-Sysmex_P0001_T1,147_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,1c303493-3467-4de7-bea3-a5cf48c80f67,147_sample_Streck_2h_storage_RT
aliquot,c3ba266d-3d2a-4766-8a4b-cbfa16fe1703,bpa-Sysmex_P0001_T1,148_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,c3b4ee75-481d-4ad8-905d-1f3189149ae4,148_sample_Streck_3d_storage_RT
aliquot,82589285-e29b-47b7-a7a8-20337c1b4224,bpa-Sysmex_P0001_T1,149_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,21b1f062-3cb2-40f8-ab64-8099c04d4920,149_sample_Streck_3d_storage_RT_agitation
aliquot,ec9bb1f2-e3dc-464d-8bef-3cf0719e2766,bpa-Sysmex_P0001_T1,150_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,229afa62-2846-4d60-ab51-4d3a90b389b2,150_sample_Streck_5d_storage_RT
aliquot,e462ddb7-6d3a-48cd-87bf-bbcbfc7fe23f,bpa-Sysmex_P0001_T1,212_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,62a1ed43-8457-40c3-88a6-a22219edc826,212_sample_Streck_2h_storage_RT
aliquot,f1efae9b-ac43-4f21-9903-68fb92a95a59,bpa-Sysmex_P0001_T1,213_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d4627bee-1037-4fef-b351-768acf73b401,213_sample_Streck_3d_storage_RT
aliquot,e1e95ad7-4a7d-4c75-8e7e-883aa37bf02a,bpa-Sysmex_P0001_T1,214_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,ee778d46-0b74-470a-a9d0-431dcc18067d,214_sample_Streck_3d_storage_RT_agitation
aliquot,c5b4ab3c-14c2-4dbd-ae44-2113a12c513f,bpa-Sysmex_P0001_T1,215_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,7e3ab2c5-7fcc-4dd2-9215-f0011f9390eb,215_sample_Streck_5d_storage_RT
aliquot,d1c199fd-e052-485c-a3a9-fe26a2f34472,bpa-Sysmex_P0001_T1,179_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,cd2b617a-f845-4743-b4d8-59740d5572f1,179_sample_Streck_3d_storage_RT_agitation
aliquot,d0ac8487-ffd1-460f-84a0-26c4940b25f4,bpa-Sysmex_P0001_T1,180_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,4b19d333-ff06-43e7-97bb-89c90f590e12,180_sample_Streck_5d_storage_RT
aliquot,8648fc64-a38f-4b74-840b-e35a878d15c3,bpa-Sysmex_P0001_T1,211_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,cc238db7-6acb-4fc4-9976-f58fe2926a6f,211_sample_K2EDTA_2h_storage_RT
aliquot,22380447-2702-494a-b9d2-c5683ca47a4d,bpa-Sysmex_P0001_T1,091_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,b61a97b9-6420-45aa-9f17-45cc5ad10abf,091_sample_K2EDTA_2h_storage_RT
aliquot,507e5c99-19b9-4527-9320-ea929de7a47a,bpa-Sysmex_P0001_T1,092_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,082a4b03-7624-42e8-a81c-08d09cc1d927,092_sample_Streck_2h_storage_RT
aliquot,76ae301f-776b-4220-a9b1-ad856dc45d89,bpa-Sysmex_P0001_T1,093_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,79e25437-4a1e-421e-8312-a4e2783900d6,093_sample_Streck_3d_storage_RT
aliquot,4dc9621f-6b99-4726-872f-eb33d8bed30d,bpa-Sysmex_P0001_T1,094_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,59792303-6e2b-4469-81ec-db278add772a,094_sample_Streck_3d_storage_RT_agitation
aliquot,1462f2ff-cdd4-45fd-ba90-b8fa153a9e3e,bpa-Sysmex_P0001_T1,095_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,bb6b57dc-0744-47f6-bb9f-389036edd5bf,095_sample_Streck_5d_storage_RT
aliquot,30b92ed3-b7cb-46a4-b737-ab5581f99286,bpa-Sysmex_P0001_T1,096_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,f15b3622-f1db-4fec-8d8c-77668cf1b5b5,096_sample_K2EDTA_2h_storage_RT
aliquot,0b467a83-f318-4168-bff2-c6f97feb1b36,bpa-Sysmex_P0001_T1,097_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,8ce4745f-2420-422c-8ac7-5fc4fc77fe9e,097_sample_Streck_2h_storage_RT
aliquot,0c273ff2-9be1-4c4b-a817-944552c719ff,bpa-Sysmex_P0001_T1,098_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,c5b2da6a-4e68-4f11-af35-04f92d206eac,098_sample_Streck_3d_storage_RT
aliquot,f729dd0a-0311-4306-b0a9-3cf983723ce3,bpa-Sysmex_P0001_T1,099_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,4a3f0ea0-2781-4d43-a17c-35b18dd2a1b3,099_sample_Streck_3d_storage_RT_agitation
aliquot,0a6500d4-5b16-4a34-b2d9-fd55a4b64992,bpa-Sysmex_P0001_T1,100_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,cf22439a-39fb-421b-97eb-9acbba1a7cd3,100_sample_Streck_5d_storage_RT
aliquot,b78c52d6-6c14-4ef3-8ba3-010ec1a16c49,bpa-Sysmex_P0001_T1,101_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,c28e1782-686a-49c3-a33e-28abface26b4,101_sample_K2EDTA_2h_storage_RT
aliquot,a27fc822-e344-49c7-842f-420c97e1b37c,bpa-Sysmex_P0001_T1,102_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,0ff803c3-ebdc-4386-8b56-ca76c5845c03,102_sample_Streck_2h_storage_RT
aliquot,845855f0-8e5e-405c-832b-e95b6641ae1c,bpa-Sysmex_P0001_T1,103_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,b962721e-9e88-4cc9-b93e-2fc4d2234ff6,103_sample_Streck_3d_storage_RT
aliquot,f0ba6714-7295-4226-a372-66038847d474,bpa-Sysmex_P0001_T1,104_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,c168e0fb-be5b-4af7-b47b-91fd09cadab6,104_sample_Streck_3d_storage_RT_agitation
aliquot,85013e69-b03b-4c17-b6bc-b178f34b8e9a,bpa-Sysmex_P0001_T1,105_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d9772dc5-4cc4-45fd-adaf-d2bcbffc415b,105_sample_Streck_5d_storage_RT
aliquot,05c96698-1032-4452-88ed-b8dec856cbd8,bpa-Sysmex_P0001_T1,106_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,d38416a9-288b-41f2-acfc-eb6c50bb0d8f,106_sample_K2EDTA_2h_storage_RT
aliquot,8f35d00f-30d1-4ad5-b122-10e3492f2cd0,bpa-Sysmex_P0001_T1,107_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,bdc58fa5-094a-45dc-a14a-609ea72287fe,107_sample_Streck_2h_storage_RT
aliquot,7715181d-5cf9-4861-9594-c4ec2c0c69ce,bpa-Sysmex_P0001_T1,216_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,fa29bb95-adac-42e7-9e3c-ddedc8d8545d,216_sample_K2EDTA_2h_storage_RT
aliquot,7a9d68b2-e6d2-4c73-b59a-ee6ec5958014,bpa-Sysmex_P0001_T1,217_aliquot_Streck_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,3c431395-640c-4eb6-9d6b-ebdf0a07ef46,217_sample_Streck_2h_storage_RT
aliquot,071f543b-0054-4848-91c1-86b1cdeef1b3,bpa-Sysmex_P0001_T1,218_aliquot_Streck_3d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,f2155e9f-5e3a-494b-9c35-c386e8e000d6,218_sample_Streck_3d_storage_RT
aliquot,7f377c92-22cc-4c02-9e69-c76b982fe00a,bpa-Sysmex_P0001_T1,219_aliquot_Streck_3d_storage_RT_agitation,Vial,Clinical,0,2,Frozen,-80,,2000,,,54982da6-9f71-455d-ab01-190d158bf19f,219_sample_Streck_3d_storage_RT_agitation
aliquot,53baae3c-eb19-4e63-9a4c-51a53a26ead4,bpa-Sysmex_P0001_T1,220_aliquot_Streck_5d_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,1f83bc39-4ed9-4c95-9146-3ded91c04a81,220_sample_Streck_5d_storage_RT
aliquot,acd2b7ee-4033-454c-b687-11cbb0520f88,bpa-Sysmex_P0001_T1,221_aliquot_K2EDTA_2h_storage_RT,Vial,Clinical,0,2,Frozen,-80,,2000,,,8e700381-2268-4e2a-9a2a-2ac94573c371,221_sample_K2EDTA_2h_storage_RT
